,city,dispatch_date,slot,num_rider_id,orders,awb_pay,cpo
8982,Delhi,2024-04-16,morning,4310,23,835,36.30434782608695
8983,Delhi,2024-04-16,morning,4324,3,90,30.0
8984,Delhi,2024-04-16,morning,4400,31,1115,35.96774193548387
8985,Delhi,2024-04-16,morning,4434,2,60,30.0
8986,Delhi,2024-04-16,morning,4452,26,780,30.0
8987,Delhi,2024-04-16,morning,4480,12,786,65.5
8988,Delhi,2024-04-16,morning,4489,28,840,30.0
8989,Delhi,2024-04-16,morning,4521,15,615,41.0
8990,Delhi,2024-04-16,morning,4543,25,675,27.0
8991,Delhi,2024-04-16,morning,4641,34,914,26.88235294117647
8992,Delhi,2024-04-16,morning,4686,45,1560,34.666666666666664
8993,Delhi,2024-04-16,morning,4795,12,864,72.0
8994,Delhi,2024-04-16,morning,4825,34,1080,31.764705882352942
8995,Delhi,2024-04-16,morning,4829,16,480,30.0
8996,Delhi,2024-04-16,morning,4830,23,690,30.0
8997,Delhi,2024-04-16,morning,4836,15,490,32.666666666666664
8998,Delhi,2024-04-16,morning,4847,31,960,30.967741935483872
8999,Delhi,2024-04-16,morning,4920,15,510,34.0
9000,Delhi,2024-04-16,morning,4928,38,1526,40.1578947368421
9001,Delhi,2024-04-16,morning,4945,8,848,106.0
9002,Delhi,2024-04-16,morning,4950,16,636,39.75
9003,Delhi,2024-04-16,morning,5016,13,325,25.0
9004,Delhi,2024-04-16,morning,5069,28,896,32.0
9005,Delhi,2024-04-16,morning,5078,14,420,30.0
9006,Delhi,2024-04-16,morning,5125,24,660,27.5
9007,Delhi,2024-04-16,morning,5127,14,674,48.142857142857146
9008,Delhi,2024-04-16,morning,5151,14,462,33.0
9009,Delhi,2024-04-16,morning,5157,9,624,69.33333333333333
9010,Delhi,2024-04-16,morning,5158,11,693,63.0
9011,Delhi,2024-04-16,morning,5213,25,750,30.0
9012,Delhi,2024-04-16,morning,5231,13,459,35.30769230769231
9013,Delhi,2024-04-16,morning,5248,1,60,60.0
9014,Delhi,2024-04-16,morning,5284,28,868,31.0
9015,Delhi,2024-04-16,morning,5297,13,663,51.0
9016,Delhi,2024-04-16,morning,5309,40,1540,38.5
9017,Delhi,2024-04-16,morning,5332,43,1505,35.0
9018,Delhi,2024-04-16,morning,5334,15,759,50.6
9019,Delhi,2024-04-16,morning,5338,30,863,28.766666666666666
9020,Delhi,2024-04-16,morning,5367,34,952,28.0
9021,Delhi,2024-04-16,morning,5371,44,1570,35.68181818181818
9022,Delhi,2024-04-16,morning,5380,13,554,42.61538461538461
9023,Delhi,2024-04-16,morning,5409,27,705,26.11111111111111
9024,Delhi,2024-04-16,morning,5411,40,1153,28.825
9025,Delhi,2024-04-16,morning,5426,14,520,37.142857142857146
9026,Delhi,2024-04-16,morning,5444,5,430,86.0
9027,Delhi,2024-04-16,morning,5445,23,796,34.608695652173914
9028,Delhi,2024-04-16,morning,5460,20,670,33.5
9029,Delhi,2024-04-16,morning,5474,38,1165,30.657894736842106
9030,Delhi,2024-04-16,morning,5477,9,693,77.0
9031,Delhi,2024-04-16,morning,5490,19,638,33.578947368421055
9032,Delhi,2024-04-16,morning,5493,19,467,24.57894736842105
9033,Delhi,2024-04-16,morning,5495,11,385,35.0
9034,Delhi,2024-04-16,morning,5500,23,667,29.0
9035,Delhi,2024-04-16,morning,5501,19,627,33.0
9036,Delhi,2024-04-16,morning,5503,44,968,22.0
9037,Delhi,2024-04-16,morning,5506,26,940,36.15384615384615
9038,Delhi,2024-04-16,morning,5507,28,1040,37.142857142857146
9039,Delhi,2024-04-16,morning,5511,30,1050,35.0
9040,Delhi,2024-04-16,morning,5512,50,1682,33.64
9041,Delhi,2024-04-16,morning,5513,17,493,29.0
9042,Delhi,2024-04-16,morning,5521,31,1015,32.74193548387097
9043,Delhi,2024-04-16,morning,5529,10,350,35.0
9044,Delhi,2024-04-16,morning,5531,9,747,83.0
9045,Delhi,2024-04-16,morning,5534,14,878,62.714285714285715
9046,Delhi,2024-04-16,morning,5542,22,748,34.0
9047,Delhi,2024-04-16,morning,5543,21,738,35.142857142857146
9048,Delhi,2024-04-16,morning,5553,8,640,80.0
9049,Delhi,2024-04-16,morning,5554,17,604,35.529411764705884
9050,Delhi,2024-04-16,morning,5560,28,700,25.0
9051,Delhi,2024-04-16,morning,5565,9,270,30.0
9052,Delhi,2024-04-16,morning,5567,6,636,106.0
9053,Delhi,2024-04-16,morning,5570,22,800,36.36363636363637
9054,Delhi,2024-04-16,morning,5572,6,312,52.0
9055,Delhi,2024-04-17,evening,1143,17,561,33.0
9056,Delhi,2024-04-17,evening,1144,6,326,54.333333333333336
9057,Delhi,2024-04-17,evening,1523,16,632,39.5
9058,Delhi,2024-04-17,evening,1677,12,396,33.0
9059,Delhi,2024-04-17,evening,1696,10,330,33.0
9060,Delhi,2024-04-17,evening,1853,9,315,35.0
9061,Delhi,2024-04-17,evening,1883,7,270,38.57142857142857
9062,Delhi,2024-04-17,evening,1992,10,740,74.0
9063,Delhi,2024-04-17,evening,2243,63,2046,32.476190476190474
9064,Delhi,2024-04-17,evening,2279,5,165,33.0
9065,Delhi,2024-04-17,evening,2551,8,352,44.0
9066,Delhi,2024-04-17,evening,2994,30,1290,43.0
9067,Delhi,2024-04-17,evening,3052,2,90,45.0
9068,Delhi,2024-04-17,evening,3129,2,106,53.0
9069,Delhi,2024-04-17,evening,3292,8,290,36.25
9070,Delhi,2024-04-17,evening,3302,23,720,31.304347826086957
9071,Delhi,2024-04-17,evening,3377,15,525,35.0
9072,Delhi,2024-04-17,evening,3439,20,720,36.0
9073,Delhi,2024-04-17,evening,3560,11,492,44.72727272727273
9074,Delhi,2024-04-17,evening,3699,2,100,50.0
9075,Delhi,2024-04-17,evening,3706,18,594,33.0
9076,Delhi,2024-04-17,evening,3726,14,630,45.0
9077,Delhi,2024-04-17,evening,3735,16,600,37.5
9078,Delhi,2024-04-17,evening,3738,17,595,35.0
9079,Delhi,2024-04-17,evening,3797,5,180,36.0
9080,Delhi,2024-04-17,evening,3826,13,429,33.0
9081,Delhi,2024-04-17,evening,3835,23,720,31.304347826086957
9082,Delhi,2024-04-17,evening,3895,2,98,49.0
9083,Delhi,2024-04-17,evening,3917,13,819,63.0
9084,Delhi,2024-04-17,evening,3933,16,510,31.875
9085,Delhi,2024-04-17,evening,3945,12,732,61.0
9086,Delhi,2024-04-17,evening,4009,28,930,33.214285714285715
9087,Delhi,2024-04-17,evening,4027,22,1132,51.45454545454545
9088,Delhi,2024-04-17,evening,4083,16,528,33.0
9089,Delhi,2024-04-17,evening,4259,19,665,35.0
9090,Delhi,2024-04-17,evening,4275,16,650,40.625
9091,Delhi,2024-04-17,evening,4303,9,270,30.0
9092,Delhi,2024-04-17,evening,4310,33,1185,35.90909090909091
9093,Delhi,2024-04-17,evening,4400,7,275,39.285714285714285
9094,Delhi,2024-04-17,evening,4469,10,830,83.0
9095,Delhi,2024-04-17,evening,4499,11,330,30.0
9096,Delhi,2024-04-17,evening,4500,19,722,38.0
9097,Delhi,2024-04-17,evening,4755,15,795,53.0
9098,Delhi,2024-04-17,evening,4775,15,765,51.0
9099,Delhi,2024-04-17,evening,4789,12,576,48.0
9100,Delhi,2024-04-17,evening,4795,12,840,70.0
9101,Delhi,2024-04-17,evening,4816,5,460,92.0
9102,Delhi,2024-04-17,evening,4830,29,960,33.10344827586207
9103,Delhi,2024-04-17,evening,4847,19,600,31.57894736842105
9104,Delhi,2024-04-17,evening,4908,1,65,65.0
9105,Delhi,2024-04-17,evening,4920,4,120,30.0
9106,Delhi,2024-04-17,evening,4930,7,231,33.0
9107,Delhi,2024-04-17,evening,5016,23,840,36.52173913043478
9108,Delhi,2024-04-17,evening,5031,7,432,61.714285714285715
9109,Delhi,2024-04-17,evening,5032,14,728,52.0
9110,Delhi,2024-04-17,evening,5048,12,756,63.0
9111,Delhi,2024-04-17,evening,5065,9,639,71.0
9112,Delhi,2024-04-17,evening,5069,11,407,37.0
9113,Delhi,2024-04-17,evening,5078,9,351,39.0
9114,Delhi,2024-04-17,evening,5147,13,563,43.30769230769231
9115,Delhi,2024-04-17,evening,5151,8,240,30.0
9116,Delhi,2024-04-17,evening,5236,16,686,42.875
9117,Delhi,2024-04-17,evening,5321,8,240,30.0
9118,Delhi,2024-04-17,evening,5368,21,702,33.42857142857143
9119,Delhi,2024-04-17,evening,5379,18,576,32.0
9120,Delhi,2024-04-17,evening,5381,5,180,36.0
9121,Delhi,2024-04-17,evening,5411,1,68,68.0
9122,Delhi,2024-04-17,evening,5435,6,210,35.0
9123,Delhi,2024-04-17,evening,5474,9,315,35.0
9124,Delhi,2024-04-17,evening,5507,10,350,35.0
9125,Delhi,2024-04-17,evening,5554,8,256,32.0
9126,Delhi,2024-04-17,evening,5565,6,180,30.0
9127,Delhi,2024-04-17,evening,5586,15,570,38.0
9128,Delhi,2024-04-17,morning,1084,49,1217,24.836734693877553
9129,Delhi,2024-04-17,morning,1129,31,1147,37.0
9130,Delhi,2024-04-17,morning,1143,5,315,63.0
9131,Delhi,2024-04-17,morning,1144,8,448,56.0
9132,Delhi,2024-04-17,morning,1170,24,606,25.25
9133,Delhi,2024-04-17,morning,1465,10,500,50.0
9134,Delhi,2024-04-17,morning,1480,19,682,35.89473684210526
9135,Delhi,2024-04-17,morning,1511,17,570,33.529411764705884
9136,Delhi,2024-04-17,morning,1696,43,1509,35.093023255813954
9137,Delhi,2024-04-17,morning,1830,14,602,43.0
9138,Delhi,2024-04-17,morning,1853,34,1110,32.64705882352941
9139,Delhi,2024-04-17,morning,1872,54,1681,31.12962962962963
9140,Delhi,2024-04-17,morning,1883,27,1050,38.888888888888886
9141,Delhi,2024-04-17,morning,2005,10,680,68.0
9142,Delhi,2024-04-17,morning,2108,30,1170,39.0
9143,Delhi,2024-04-17,morning,2109,42,1572,37.42857142857143
9144,Delhi,2024-04-17,morning,2165,20,530,26.5
9145,Delhi,2024-04-17,morning,2178,50,1250,25.0
9146,Delhi,2024-04-17,morning,2212,16,640,40.0
9147,Delhi,2024-04-17,morning,2219,28,876,31.285714285714285
9148,Delhi,2024-04-17,morning,2243,20,670,33.5
9149,Delhi,2024-04-17,morning,2279,46,1270,27.608695652173914
9150,Delhi,2024-04-17,morning,2330,16,620,38.75
9151,Delhi,2024-04-17,morning,2365,19,573,30.157894736842106
9152,Delhi,2024-04-17,morning,2430,39,1533,39.30769230769231
9153,Delhi,2024-04-17,morning,2506,24,960,40.0
9154,Delhi,2024-04-17,morning,2522,37,1475,39.86486486486486
9155,Delhi,2024-04-17,morning,2566,35,1255,35.857142857142854
9156,Delhi,2024-04-17,morning,2603,28,672,24.0
9157,Delhi,2024-04-17,morning,2617,30,690,23.0
9158,Delhi,2024-04-17,morning,2621,34,826,24.294117647058822
9159,Delhi,2024-04-17,morning,2674,15,555,37.0
9160,Delhi,2024-04-17,morning,2706,17,625,36.76470588235294
9161,Delhi,2024-04-17,morning,2707,32,1150,35.9375
9162,Delhi,2024-04-17,morning,2775,29,787,27.137931034482758
9163,Delhi,2024-04-17,morning,2791,40,1480,37.0
9164,Delhi,2024-04-17,morning,2801,24,600,25.0
9165,Delhi,2024-04-17,morning,2859,43,1204,28.0
9166,Delhi,2024-04-17,morning,2866,59,1763,29.88135593220339
9167,Delhi,2024-04-17,morning,3024,12,498,41.5
9168,Delhi,2024-04-17,morning,3041,27,681,25.22222222222222
9169,Delhi,2024-04-17,morning,3052,12,540,45.0
9170,Delhi,2024-04-17,morning,3095,29,784,27.03448275862069
9171,Delhi,2024-04-17,morning,3122,39,858,22.0
9172,Delhi,2024-04-17,morning,3129,10,530,53.0
9173,Delhi,2024-04-17,morning,3147,34,1356,39.88235294117647
9174,Delhi,2024-04-17,morning,3209,16,620,38.75
9175,Delhi,2024-04-17,morning,3302,35,965,27.571428571428573
9176,Delhi,2024-04-17,morning,3340,21,666,31.714285714285715
9177,Delhi,2024-04-17,morning,3344,33,1251,37.90909090909091
9178,Delhi,2024-04-17,morning,3352,10,760,76.0
9179,Delhi,2024-04-17,morning,3377,43,1380,32.093023255813954
9180,Delhi,2024-04-17,morning,3439,37,925,25.0
9181,Delhi,2024-04-17,morning,3671,7,275,39.285714285714285
9182,Delhi,2024-04-17,morning,3676,32,1086,33.9375
9183,Delhi,2024-04-17,morning,3699,3,150,50.0
9184,Delhi,2024-04-17,morning,3706,19,687,36.1578947368421
9185,Delhi,2024-04-17,morning,3735,29,755,26.03448275862069
9186,Delhi,2024-04-17,morning,3738,1,35,35.0
9187,Delhi,2024-04-17,morning,3741,69,1755,25.434782608695652
9188,Delhi,2024-04-17,morning,3779,11,385,35.0
9189,Delhi,2024-04-17,morning,3793,28,1178,42.07142857142857
9190,Delhi,2024-04-17,morning,3797,14,410,29.285714285714285
9191,Delhi,2024-04-17,morning,3826,38,1284,33.78947368421053
9192,Delhi,2024-04-17,morning,3835,28,705,25.178571428571427
9193,Delhi,2024-04-17,morning,3857,59,1505,25.508474576271187
9194,Delhi,2024-04-17,morning,3895,9,396,44.0
9195,Delhi,2024-04-17,morning,3922,18,624,34.666666666666664
9196,Delhi,2024-04-17,morning,3933,51,1365,26.764705882352942
9197,Delhi,2024-04-17,morning,3940,15,555,37.0
9198,Delhi,2024-04-17,morning,3994,41,1455,35.48780487804878
9199,Delhi,2024-04-17,morning,4009,41,1025,25.0
9200,Delhi,2024-04-17,morning,4083,21,693,33.0
9201,Delhi,2024-04-17,morning,4163,40,1290,32.25
9202,Delhi,2024-04-17,morning,4167,25,1110,44.4
9203,Delhi,2024-04-17,morning,4178,38,1444,38.0
9204,Delhi,2024-04-17,morning,4204,19,660,34.73684210526316
9205,Delhi,2024-04-17,morning,4242,8,280,35.0
9206,Delhi,2024-04-17,morning,4248,32,1210,37.8125
9207,Delhi,2024-04-17,morning,4259,39,1425,36.53846153846154
9208,Delhi,2024-04-17,morning,4275,33,1185,35.90909090909091
9209,Delhi,2024-04-17,morning,4282,1,60,60.0
9210,Delhi,2024-04-17,morning,4287,15,510,34.0
9211,Delhi,2024-04-17,morning,4290,20,600,30.0
9212,Delhi,2024-04-17,morning,4298,3,90,30.0
9213,Delhi,2024-04-17,morning,4301,28,844,30.142857142857142
9214,Delhi,2024-04-17,morning,4303,22,550,25.0
9215,Delhi,2024-04-17,morning,4310,28,1070,38.214285714285715
9216,Delhi,2024-04-17,morning,4400,30,1080,36.0
9217,Delhi,2024-04-17,morning,4434,1,30,30.0
9218,Delhi,2024-04-17,morning,4452,18,540,30.0
9219,Delhi,2024-04-17,morning,4480,12,774,64.5
9220,Delhi,2024-04-17,morning,4489,41,1260,30.73170731707317
9221,Delhi,2024-04-17,morning,4499,9,225,25.0
9222,Delhi,2024-04-17,morning,4521,10,380,38.0
9223,Delhi,2024-04-17,morning,4543,38,836,22.0
9224,Delhi,2024-04-17,morning,4641,23,713,31.0
9225,Delhi,2024-04-17,morning,4686,33,1080,32.72727272727273
9226,Delhi,2024-04-17,morning,4784,5,180,36.0
9227,Delhi,2024-04-17,morning,4825,15,450,30.0
9228,Delhi,2024-04-17,morning,4829,10,360,36.0
9229,Delhi,2024-04-17,morning,4830,31,990,31.93548387096774
9230,Delhi,2024-04-17,morning,4847,22,660,30.0
9231,Delhi,2024-04-17,morning,4920,15,480,32.0
9232,Delhi,2024-04-17,morning,4928,30,1230,41.0
9233,Delhi,2024-04-17,morning,4930,25,700,28.0
9234,Delhi,2024-04-17,morning,4945,8,864,108.0
9235,Delhi,2024-04-17,morning,4950,15,495,33.0
9236,Delhi,2024-04-17,morning,5069,42,1434,34.142857142857146
9237,Delhi,2024-04-17,morning,5078,9,405,45.0
9238,Delhi,2024-04-17,morning,5125,20,680,34.0
9239,Delhi,2024-04-17,morning,5127,8,432,54.0
9240,Delhi,2024-04-17,morning,5151,13,390,30.0
9241,Delhi,2024-04-17,morning,5157,9,513,57.0
9242,Delhi,2024-04-17,morning,5158,9,396,44.0
9243,Delhi,2024-04-17,morning,5213,19,630,33.1578947368421
9244,Delhi,2024-04-17,morning,5231,16,558,34.875
9245,Delhi,2024-04-17,morning,5284,12,528,44.0
9246,Delhi,2024-04-17,morning,5297,8,376,47.0
9247,Delhi,2024-04-17,morning,5309,41,1547,37.73170731707317
9248,Delhi,2024-04-17,morning,5332,26,1047,40.26923076923077
9249,Delhi,2024-04-17,morning,5334,13,968,74.46153846153847
9250,Delhi,2024-04-17,morning,5338,24,928,38.666666666666664
9251,Delhi,2024-04-17,morning,5367,12,492,41.0
9252,Delhi,2024-04-17,morning,5371,41,1525,37.19512195121951
9253,Delhi,2024-04-17,morning,5379,25,800,32.0
9254,Delhi,2024-04-17,morning,5380,11,577,52.45454545454545
9255,Delhi,2024-04-17,morning,5381,13,420,32.30769230769231
9256,Delhi,2024-04-17,morning,5409,27,795,29.444444444444443
9257,Delhi,2024-04-17,morning,5411,13,462,35.53846153846154
9258,Delhi,2024-04-17,morning,5413,1,65,65.0
9259,Delhi,2024-04-17,morning,5426,9,315,35.0
9260,Delhi,2024-04-17,morning,5435,5,295,59.0
9261,Delhi,2024-04-17,morning,5445,30,990,33.0
9262,Delhi,2024-04-17,morning,5460,24,798,33.25
9263,Delhi,2024-04-17,morning,5474,34,1035,30.441176470588236
9264,Delhi,2024-04-17,morning,5476,29,905,31.20689655172414
9265,Delhi,2024-04-17,morning,5477,15,780,52.0
9266,Delhi,2024-04-17,morning,5495,7,275,39.285714285714285
9267,Delhi,2024-04-17,morning,5500,11,638,58.0
9268,Delhi,2024-04-17,morning,5501,17,629,37.0
9269,Delhi,2024-04-17,morning,5503,25,675,27.0
9270,Delhi,2024-04-17,morning,5506,20,700,35.0
9271,Delhi,2024-04-17,morning,5512,31,1145,36.935483870967744
9272,Delhi,2024-04-17,morning,5513,16,494,30.875
9273,Delhi,2024-04-17,morning,5521,31,990,31.93548387096774
9274,Delhi,2024-04-17,morning,5532,7,693,99.0
9275,Delhi,2024-04-17,morning,5534,16,800,50.0
9276,Delhi,2024-04-17,morning,5543,15,759,50.6
9277,Delhi,2024-04-17,morning,5560,13,494,38.0
9278,Delhi,2024-04-17,morning,5565,19,570,30.0
9279,Delhi,2024-04-17,morning,5567,20,640,32.0
9280,Delhi,2024-04-17,morning,5573,19,904,47.578947368421055
9281,Delhi,2024-04-17,morning,5575,12,744,62.0
9282,Delhi,2024-04-17,morning,5596,22,616,28.0
9283,Delhi,2024-04-17,morning,5599,10,730,73.0
9284,Delhi,2024-04-17,morning,5602,12,636,53.0
9285,Delhi,2024-04-18,evening,1143,16,528,33.0
9286,Delhi,2024-04-18,evening,1144,4,176,44.0
9287,Delhi,2024-04-18,evening,1523,13,577,44.38461538461539
9288,Delhi,2024-04-18,evening,1677,22,726,33.0
9289,Delhi,2024-04-18,evening,1696,18,594,33.0
9290,Delhi,2024-04-18,evening,1853,7,245,35.0
9291,Delhi,2024-04-18,evening,1872,6,198,33.0
9292,Delhi,2024-04-18,evening,1883,1,107,107.0
9293,Delhi,2024-04-18,evening,1992,10,730,73.0
9294,Delhi,2024-04-18,evening,2165,1,30,30.0
9295,Delhi,2024-04-18,evening,2279,6,190,31.666666666666668
9296,Delhi,2024-04-18,evening,2551,9,327,36.333333333333336
9297,Delhi,2024-04-18,evening,2994,31,1333,43.0
9298,Delhi,2024-04-18,evening,3024,13,450,34.61538461538461
9299,Delhi,2024-04-18,evening,3053,30,930,31.0
9300,Delhi,2024-04-18,evening,3302,29,870,30.0
9301,Delhi,2024-04-18,evening,3377,12,420,35.0
9302,Delhi,2024-04-18,evening,3439,18,570,31.666666666666668
9303,Delhi,2024-04-18,evening,3560,14,490,35.0
9304,Delhi,2024-04-18,evening,3665,1,33,33.0
9305,Delhi,2024-04-18,evening,3706,13,429,33.0
9306,Delhi,2024-04-18,evening,3726,12,636,53.0
9307,Delhi,2024-04-18,evening,3735,21,630,30.0
9308,Delhi,2024-04-18,evening,3738,8,280,35.0
9309,Delhi,2024-04-18,evening,3741,1,30,30.0
9310,Delhi,2024-04-18,evening,3797,13,390,30.0
9311,Delhi,2024-04-18,evening,3826,14,462,33.0
9312,Delhi,2024-04-18,evening,3835,28,900,32.142857142857146
9313,Delhi,2024-04-18,evening,3917,14,812,58.0
9314,Delhi,2024-04-18,evening,3933,18,540,30.0
9315,Delhi,2024-04-18,evening,3945,7,693,99.0
9316,Delhi,2024-04-18,evening,4009,31,1057,34.096774193548384
9317,Delhi,2024-04-18,evening,4027,30,1505,50.166666666666664
9318,Delhi,2024-04-18,evening,4083,23,759,33.0
9319,Delhi,2024-04-18,evening,4259,10,350,35.0
9320,Delhi,2024-04-18,evening,4275,22,770,35.0
9321,Delhi,2024-04-18,evening,4299,20,760,38.0
9322,Delhi,2024-04-18,evening,4303,9,270,30.0
9323,Delhi,2024-04-18,evening,4310,22,800,36.36363636363637
9324,Delhi,2024-04-18,evening,4400,11,385,35.0
9325,Delhi,2024-04-18,evening,4452,3,90,30.0
9326,Delhi,2024-04-18,evening,4469,12,780,65.0
9327,Delhi,2024-04-18,evening,4499,20,600,30.0
9328,Delhi,2024-04-18,evening,4500,11,638,58.0
9329,Delhi,2024-04-18,evening,4755,14,784,56.0
9330,Delhi,2024-04-18,evening,4775,10,720,72.0
9331,Delhi,2024-04-18,evening,4789,13,554,42.61538461538461
9332,Delhi,2024-04-18,evening,4816,12,840,70.0
9333,Delhi,2024-04-18,evening,4825,7,210,30.0
9334,Delhi,2024-04-18,evening,4830,9,270,30.0
9335,Delhi,2024-04-18,evening,4847,6,180,30.0
9336,Delhi,2024-04-18,evening,4920,3,90,30.0
9337,Delhi,2024-04-18,evening,4930,8,248,31.0
9338,Delhi,2024-04-18,evening,5031,9,534,59.333333333333336
9339,Delhi,2024-04-18,evening,5032,6,726,121.0
9340,Delhi,2024-04-18,evening,5048,7,840,120.0
9341,Delhi,2024-04-18,evening,5065,12,636,53.0
9342,Delhi,2024-04-18,evening,5069,16,592,37.0
9343,Delhi,2024-04-18,evening,5078,4,152,38.0
9344,Delhi,2024-04-18,evening,5147,22,690,31.363636363636363
9345,Delhi,2024-04-18,evening,5151,3,213,71.0
9346,Delhi,2024-04-18,evening,5158,16,720,45.0
9347,Delhi,2024-04-18,evening,5213,1,30,30.0
9348,Delhi,2024-04-18,evening,5236,31,1300,41.935483870967744
9349,Delhi,2024-04-18,evening,5248,1,30,30.0
9350,Delhi,2024-04-18,evening,5297,7,406,58.0
9351,Delhi,2024-04-18,evening,5321,5,150,30.0
9352,Delhi,2024-04-18,evening,5368,23,736,32.0
9353,Delhi,2024-04-18,evening,5379,11,412,37.45454545454545
9354,Delhi,2024-04-18,evening,5435,3,105,35.0
9355,Delhi,2024-04-18,evening,5474,11,415,37.72727272727273
9356,Delhi,2024-04-18,evening,5486,4,260,65.0
9357,Delhi,2024-04-18,evening,5490,4,128,32.0
9358,Delhi,2024-04-18,evening,5507,13,455,35.0
9359,Delhi,2024-04-18,evening,5511,11,385,35.0
9360,Delhi,2024-04-18,evening,5521,2,70,35.0
9361,Delhi,2024-04-18,evening,5554,12,384,32.0
9362,Delhi,2024-04-18,evening,5586,18,612,34.0
9363,Delhi,2024-04-18,evening,5596,1,33,33.0
9364,Delhi,2024-04-18,evening,5599,8,736,92.0
9365,Delhi,2024-04-18,evening,5610,1,30,30.0
9366,Delhi,2024-04-18,evening,5614,4,140,35.0
9367,Delhi,2024-04-18,evening,5615,4,140,35.0
9368,Delhi,2024-04-18,evening,5619,10,750,75.0
9369,Delhi,2024-04-18,morning,1084,31,833,26.870967741935484
9370,Delhi,2024-04-18,morning,1129,35,1345,38.42857142857143
9371,Delhi,2024-04-18,morning,1144,19,722,38.0
9372,Delhi,2024-04-18,morning,1170,27,735,27.22222222222222
9373,Delhi,2024-04-18,morning,1436,20,600,30.0
9374,Delhi,2024-04-18,morning,1465,18,600,33.333333333333336
9375,Delhi,2024-04-18,morning,1480,13,654,50.30769230769231
9376,Delhi,2024-04-18,morning,1511,18,558,31.0
9377,Delhi,2024-04-18,morning,1696,29,1017,35.06896551724138
9378,Delhi,2024-04-18,morning,1830,23,575,25.0
9379,Delhi,2024-04-18,morning,1853,46,1500,32.608695652173914
9380,Delhi,2024-04-18,morning,1872,55,1552,28.21818181818182
9381,Delhi,2024-04-18,morning,1883,25,950,38.0
9382,Delhi,2024-04-18,morning,2005,9,720,80.0
9383,Delhi,2024-04-18,morning,2108,27,1218,45.111111111111114
9384,Delhi,2024-04-18,morning,2109,39,1434,36.76923076923077
9385,Delhi,2024-04-18,morning,2165,22,580,26.363636363636363
9386,Delhi,2024-04-18,morning,2178,69,1755,25.434782608695652
9387,Delhi,2024-04-18,morning,2212,11,638,58.0
9388,Delhi,2024-04-18,morning,2243,79,2588,32.75949367088607
9389,Delhi,2024-04-18,morning,2279,30,855,28.5
9390,Delhi,2024-04-18,morning,2330,22,830,37.72727272727273
9391,Delhi,2024-04-18,morning,2365,22,588,26.727272727272727
9392,Delhi,2024-04-18,morning,2430,46,1686,36.65217391304348
9393,Delhi,2024-04-18,morning,2506,29,1161,40.03448275862069
9394,Delhi,2024-04-18,morning,2522,38,1412,37.1578947368421
9395,Delhi,2024-04-18,morning,2566,31,1145,36.935483870967744
9396,Delhi,2024-04-18,morning,2603,33,792,24.0
9397,Delhi,2024-04-18,morning,2617,41,1014,24.73170731707317
9398,Delhi,2024-04-18,morning,2621,34,974,28.647058823529413
9399,Delhi,2024-04-18,morning,2674,29,1015,35.0
9400,Delhi,2024-04-18,morning,2706,16,560,35.0
9401,Delhi,2024-04-18,morning,2707,31,1145,36.935483870967744
9402,Delhi,2024-04-18,morning,2775,40,980,24.5
9403,Delhi,2024-04-18,morning,2791,45,1635,36.333333333333336
9404,Delhi,2024-04-18,morning,2801,40,960,24.0
9405,Delhi,2024-04-18,morning,2859,49,1432,29.224489795918366
9406,Delhi,2024-04-18,morning,2866,53,1484,28.0
9407,Delhi,2024-04-18,morning,3024,19,505,26.57894736842105
9408,Delhi,2024-04-18,morning,3041,21,576,27.428571428571427
9409,Delhi,2024-04-18,morning,3052,17,629,37.0
9410,Delhi,2024-04-18,morning,3095,25,765,30.6
9411,Delhi,2024-04-18,morning,3122,46,1132,24.608695652173914
9412,Delhi,2024-04-18,morning,3129,18,630,35.0
9413,Delhi,2024-04-18,morning,3147,25,980,39.2
9414,Delhi,2024-04-18,morning,3209,21,735,35.0
9415,Delhi,2024-04-18,morning,3302,38,950,25.0
9416,Delhi,2024-04-18,morning,3352,18,882,49.0
9417,Delhi,2024-04-18,morning,3377,41,1380,33.65853658536585
9418,Delhi,2024-04-18,morning,3439,39,1035,26.53846153846154
9419,Delhi,2024-04-18,morning,3524,9,495,55.0
9420,Delhi,2024-04-18,morning,3615,1,35,35.0
9421,Delhi,2024-04-18,morning,3676,41,1383,33.73170731707317
9422,Delhi,2024-04-18,morning,3706,33,1119,33.90909090909091
9423,Delhi,2024-04-18,morning,3735,24,600,25.0
9424,Delhi,2024-04-18,morning,3738,19,665,35.0
9425,Delhi,2024-04-18,morning,3741,80,2033,25.4125
9426,Delhi,2024-04-18,morning,3779,9,315,35.0
9427,Delhi,2024-04-18,morning,3793,40,1570,39.25
9428,Delhi,2024-04-18,morning,3796,11,638,58.0
9429,Delhi,2024-04-18,morning,3797,30,870,29.0
9430,Delhi,2024-04-18,morning,3826,35,1215,34.714285714285715
9431,Delhi,2024-04-18,morning,3835,37,925,25.0
9432,Delhi,2024-04-18,morning,3857,53,1385,26.132075471698112
9433,Delhi,2024-04-18,morning,3895,11,495,45.0
9434,Delhi,2024-04-18,morning,3922,26,888,34.15384615384615
9435,Delhi,2024-04-18,morning,3933,37,955,25.81081081081081
9436,Delhi,2024-04-18,morning,3940,27,975,36.111111111111114
9437,Delhi,2024-04-18,morning,3994,41,1435,35.0
